数值,数量
0.03983551,1
0.039835624,1
0.03983585,1
0.03983604,1
0.039836194,1
0.039836425,1
0.039837487,1
0.039837867,2
0.03983813,1
0.039839495,1
0.039840143,1
0.039840184,1
0.039840218,1
0.039840296,1
0.039840482,1
0.03984056,1
0.039840635,1
0.039840978,1
0.03984102,1
0.03984121,1
0.039841738,1
0.039842572,1
0.039842766,1
0.039842803,1
0.039843224,1
0.039843448,1
0.039843526,1
0.0398436,1
0.03984383,1
0.03984398,1
0.03984432,1
0.039844397,1
0.039844893,1
0.039846487,1
0.039846525,1
0.03984748,1
0.039848465,1
0.039848577,1
0.039848957,1
0.039849147,1
0.039849184,1
0.039849874,1
0.03984998,1
0.039850097,1
0.03985017,1
0.039850403,1
0.03985082,1
0.03985139,1
0.039851505,1
0.03985188,1
0.039852075,1
0.03985215,1
0.039852228,1
0.039852493,1
0.039852835,1
0.039853252,1
0.039853707,2
0.039853934,1
0.039854545,1
0.039855495,1
0.039855838,1
0.039855912,1
0.03985595,1
0.03985599,1
0.03985663,1
0.0398569,1
0.039856937,1
0.03985732,1
0.03985758,1
0.039857775,1
0.039858002,1
0.039858118,1
0.039858192,1
0.039858233,1
0.039858423,1
0.039859146,1
0.0398596,1
0.039859865,1
0.039860208,1
0.039860282,1
0.039861195,1
0.039862294,1
0.039862335,1
0.03986241,1
0.039862752,1
0.039863322,1
0.039863665,1
0.03986378,1
0.039863817,1
0.039864577,1
0.039864615,1
0.039864656,1
0.039865416,1
0.039865527,1
0.03986557,1
0.03986636,1
0.039866667,1
0.039867274,1
0.039867353,1
0.039867736,1
0.03986789,1
0.039869215,1
0.039869405,1
0.039869633,1
0.039869975,1
0.03987036,1
0.039870545,1
0.039871383,1
0.039871797,2
0.039872028,1
0.039872978,1
0.03987302,1
0.039873093,1
0.039873358,1
0.03987389,1
0.039874155,1
0.039874274,1
0.039874308,1
0.03987446,1
0.03987454,1
0.039874803,1
0.039874956,1
0.03987507,1
0.039875187,1
0.039875224,1
0.039875414,1
0.03987564,2
0.039876327,1
0.03987663,1
0.039877087,1
0.03987724,1
0.03987735,1
0.039878074,1
0.039878152,1
0.039878342,1
0.039878532,1
0.039878797,1
0.03987887,1
0.039879024,1
0.039879102,1
0.039879363,1
0.03987967,1
0.03988013,1
0.039880168,1
0.039880313,1
0.039880544,1
0.039880812,1
0.039881535,1
0.03988203,1
0.03988237,2
0.03988378,1
0.039884046,1
0.039884236,1
0.039884463,1
0.0398845,1
0.039884653,1
0.039885145,1
0.039885223,1
0.03988534,1
0.039885603,1
0.039885793,2
0.03988648,1
0.039886553,2
0.039886862,1
0.039886896,1
0.03988697,1
0.039887164,1
0.0398872,1
0.039887622,1
0.039888114,1
0.03988819,1
0.039888725,1
0.039889216,1
0.03988948,1
0.039889522,1
0.0398896,1
0.039889712,1
0.039890774,1
0.03989089,1
0.03989131,1
0.039891653,1
0.039891686,1
0.03989188,1
0.03989199,1
0.039892145,1
0.03989253,1
0.03989283,1
0.039893094,2
0.039893214,1
0.03989329,2
0.039893404,1
0.03989348,1
0.03989359,1
0.03989378,2
0.039894696,1
0.03989492,1
0.039895073,1
0.03989519,1
0.039895266,1
0.0398961,1
0.039896294,1
0.039896864,1
0.039896898,1
0.039897244,1
0.03989728,1
0.03989747,1
0.039897814,1
0.039898004,1
0.039898157,1
0.03989838,1
0.039898533,1
0.039898995,1
0.03989907,1
0.039899148,1
0.03989937,1
0.039900325,1
0.03990082,1
0.039900858,1
0.039901275,1
0.039901506,1
0.039901886,1
0.039901923,1
0.03990196,1
0.039902188,1
0.03990261,1
0.0399028,1
0.03990299,1
0.039903406,2
0.03990375,1
0.039904088,1
0.039904207,1
0.039904512,1
0.039904583,1
0.039904814,1
0.03990493,1
0.03990504,1
0.03990546,1
0.039905537,1
0.03990561,1
0.03990676,1
0.039906792,2
0.039906833,1
0.039907172,1
0.03990725,1
0.039907515,1
0.03990782,2
0.039908316,2
0.03990843,1
0.039908845,1
0.039909497,2
0.039909612,1
0.03990991,1
0.039910294,1
0.039910488,1
0.039910562,1
0.03991117,2
0.03991121,1
0.039912008,1
0.03991235,1
0.039912503,1
0.039913338,1
0.039913833,1
0.039913986,1
0.039914634,1
0.03991532,1
0.039916005,1
0.039916348,1
0.039917182,1
0.039917525,1
0.039917793,2
0.039918058,1
0.039918326,1
0.03991848,1
0.03991859,1
0.039919235,1
0.039920077,1
0.039920226,1
0.039920457,1
0.039920494,1
0.03992053,1
0.039920647,1
0.039920684,1
0.039920762,1
0.039921142,1
0.03992156,1
0.039921712,1
0.03992175,1
0.03992213,1
0.03992232,1
0.039922513,1
0.039923042,1
0.039923463,2
0.039923843,2
0.039924033,1
0.039924264,1
0.039924797,1
0.039924875,1
0.03992529,1
0.039925408,1
0.039926283,1
0.039926395,1
0.039926663,2
0.039927196,1
0.03992723,1
0.039927613,1
0.0399278,1
0.039928183,1
0.0399283,1
0.039928377,1
0.039928753,1
0.03992883,1
0.039928947,1
0.039928984,1
0.03992902,1
0.03992925,1
0.03992986,1
0.039929934,1
0.03992997,1
0.039930623,1
0.039930888,1
0.039931156,1
0.039931383,1
0.039931647,1
0.039932333,1
0.039932452,1
0.039932944,1
0.039933056,1
0.039933097,1
0.039933134,1
0.03993424,1
0.03993462,1
0.039934695,1
0.039934732,1
0.039935686,1
0.03993599,1
0.03993603,1
0.039936714,1
0.039936904,1
0.0399374,1
0.039937433,1
0.03993854,1
0.039938617,1
0.03993873,1
0.0399393,1
0.039940216,1
0.039940294,1
0.039940596,1
0.039940905,1
0.039941017,1
0.039941058,1
0.03994231,1
0.03994258,1
0.039943453,1
0.039943606,1
0.039943874,1
0.03994414,1
0.039944217,1
0.039944675,1
0.03994536,1
0.039945398,1
0.039945472,1
0.039945662,1
0.03994593,1
0.039946232,2
0.039946273,1
0.039946463,1
0.039946504,1
0.03994677,1
0.03994734,1
0.039947454,1
0.03994757,1
0.0399481,1
0.03994833,1
0.039948445,2
0.039948978,1
0.039949015,1
0.03994936,1
0.03994951,1
0.03994959,1
0.039950233,1
0.039950956,1
0.039951112,1
0.03995115,1
0.03995241,1
0.039952632,1
0.039952673,1
0.039952863,1
0.03995317,1
0.039953247,2
0.039953817,1
0.03995389,1
0.0399542,1
0.039954692,1
0.039954808,1
0.039955605,2
0.039956328,1
0.039957132,1
0.03995732,1
0.039957356,1
0.039957967,1
0.039958008,2
0.03995957,1
0.039959837,1
0.039960068,1
0.039960176,1
0.039960254,1
0.039960366,1
0.03996052,1
0.03996079,1
0.039960902,1
0.039961018,1
0.039961055,1
0.039961588,1
0.039961856,1
0.039962273,1
0.03996281,1
0.039962996,1
0.039963417,1
0.039963722,1
0.039963875,2
0.039964028,1
0.03996414,1
0.03996418,3
0.03996464,1
0.039964676,1
0.039964713,1
0.03996475,1
0.039965093,1
0.03996513,1
0.039965473,1
0.039965853,1
0.03996589,1
0.039966084,1
0.0399662,2
0.039966505,1
0.039966695,1
0.039967533,1
0.03996845,1
0.039968524,1
0.03996871,1
0.039968904,1
0.039969057,1
0.0399694,1
0.03996959,1
0.039969742,1
0.039970122,1
0.0399702,1
0.03997096,1
0.039971344,1
0.03997146,1
0.03997165,1
0.0399718,2
0.039972145,1
0.039972447,1
0.039972868,1
0.03997291,1
0.039973516,1
0.039975002,1
0.039975576,1
0.039975688,1
0.039976526,1
0.039977517,1
0.039977554,1
0.039977826,1
0.039978165,2
0.039979424,1
0.03997954,1
0.039979804,1
0.039979998,1
0.039980263,1
0.0399803,1
0.03998049,1
0.039980568,1
0.039980836,1
0.03998129,1
0.03998148,1
0.03998152,1
0.0399816,1
0.0399819,1
0.039983544,1
0.039983656,1
0.039984114,1
0.039984494,1
0.039984573,1
0.039984614,1
0.039984684,1
0.039984763,2
0.03998491,1
0.03998575,1
0.03998598,1
0.039986096,1
0.03998636,1
0.039986517,1
0.03998659,1
0.0399888,1
0.039988995,1
0.03998976,1
0.03999037,1
0.039990634,1
0.039990786,1
0.039991286,1
0.039991584,2
0.039991662,1
0.039991777,1
0.039991967,1
0.039992046,1
0.039992385,1
0.03999273,1
0.03999277,1
0.039993074,1
0.039993305,1
0.03999407,2
0.03999502,1
0.039995175,1
0.039995782,1
0.03999586,1
0.039996352,1
0.03999685,1
0.039996967,1
0.03999769,1
0.039997768,1
0.039998107,1
0.03999849,1
0.039998528,1
0.039998602,1
0.03999876,1
0.039999023,1
0.039999213,2
0.039999828,1
0.039999902,1
0.040000092,1
0.040000126,1
0.040000282,1
0.040000398,1
0.040000703,4
0.040000815,1
0.040000968,1
0.040001042,1
0.040001772,1
0.040001884,1
0.040001996,1
0.04000211,1
0.040003102,1
0.040003333,1
0.040003866,1
0.04000406,1
0.04000421,1
0.040004287,1
0.040004708,1
0.04000482,1
0.040005203,1
0.04000528,1
0.040005967,1
0.04000654,1
0.040006764,2
0.040006917,1
0.040006995,1
0.040007453,1
0.04000768,1
0.04000776,1
0.040008027,1
0.040008634,1
0.040008787,1
0.040008977,1
0.040009018,1
0.040009324,1
0.040009476,1
0.04000993,1
0.040010504,1
0.040011346,1
0.040011764,1
0.0400118,2
0.040012717,1
0.040012754,1
0.040013365,1
0.040013827,1
0.040014587,1
0.040014625,1
0.04001562,1
0.040016226,1
0.040016573,1
0.040016916,1
0.040016994,1
0.04001703,1
0.04001749,1
0.040017795,1
0.04001806,2
0.040018134,1
0.04001829,1
0.04001848,1
0.040019203,1
0.040019624,1
0.040019777,1
0.04001993,1
0.040020082,1
0.04002031,1
0.040020503,1
0.04002054,1
0.040020656,1
0.040021114,1
0.040021263,1
0.040021494,1
0.040021803,1
0.04002191,1
0.040022027,1
0.040022757,1
0.0400231,1
0.040023174,1
0.040023364,1
0.04002348,1
0.04002386,1
0.04002508,2
0.040025428,1
0.040025465,2
0.040025692,1
0.040025804,1
0.040025998,1
0.040026303,1
0.04002634,1
0.040026534,1
0.040027294,1
0.040027373,1
0.040027637,1
0.040027715,2
0.040028214,1
0.04002829,2
0.04002859,1
0.04002886,1
0.0400289,1
0.04002898,1
0.040029205,1
0.040029243,2
0.04002966,1
0.0400297,1
0.040029738,1
0.04002993,1
0.040030424,1
0.040030498,1
0.04003054,1
0.040030614,1
0.040030766,2
0.040030997,1
0.040031075,1
0.040031154,1
0.040031377,1
0.040031567,1
0.040031876,1
0.040032066,1
0.040032484,1
0.040032562,1
0.04003272,1
0.04003291,1
0.040033326,1
0.040034015,2
0.040034167,1
0.04003428,1
0.040034473,1
0.040034626,1
0.04003535,1
0.040035617,1
0.04003577,1
0.040036496,2
0.04003657,1
0.040036686,1
0.040037297,1
0.04003737,1
0.040037982,1
0.040038172,1
0.04003905,1
0.040039126,1
0.04004039,1
0.040041115,1
0.040041152,1
0.040041227,1
0.040041763,1
0.0400418,1
0.040042147,2
0.040042643,1
0.040043216,1
0.040043328,1
0.04004337,1
0.04004375,1
0.040045008,1
0.04004505,1
0.040045083,1
0.04004524,1
0.04004604,1
0.04004612,1
0.040046424,1
0.04004669,1
0.040046882,1
0.040046994,1
0.040047225,2
0.040047377,1
0.040047567,1
0.040047683,1
0.040047795,1
0.040048063,1
0.040048447,1
0.040048596,1
0.040049095,1
0.040049516,1
0.040050738,1
0.040050928,1
0.040050965,1
0.04005173,1
0.040051766,1
0.040051885,1
0.040053524,1
0.040053677,2
0.040053982,1
0.04005421,1
0.04005444,1
0.040054634,1
0.04005486,2
0.040055014,1
0.040055167,1
0.040055703,1
0.04005635,1
0.040056504,1
0.04005673,1
0.040057037,1
0.040057074,1
0.04005719,1
0.04005769,1
0.040057763,1
0.040057804,1
0.04005792,1
0.040057994,1
0.040058143,1
0.04005841,1
0.040058568,1
0.040058758,1
0.040059444,1
0.0400599,1
0.040060133,1
0.04006067,1
0.04006078,1
0.040061202,1
0.04006128,1
0.04006136,1
0.04006155,1
0.040061664,1
0.040061772,2
0.04006185,1
0.04006193,1
0.040061966,1
0.04006212,1
0.04006254,1
0.04006403,1
0.040064298,1
0.04006491,1
0.040065214,1
0.04006644,1
0.040066626,1
0.040066894,1
0.040067505,1
0.040067695,1
0.040068157,1
0.040068347,1
0.040068384,1
0.040069263,1
0.040069915,1
0.040070105,1
0.040070675,2
0.040070754,1
0.04007087,1
0.04007102,1
0.0400711,1
0.040071137,1
0.040072393,1
0.040072896,1
0.04007297,2
0.040073466,2
0.04007362,2
0.040074043,1
0.040074535,1
0.040074766,1
0.040074844,1
0.040075377,1
0.04007553,1
0.040076293,1
0.040076982,1
0.04007725,1
0.04007771,2
0.040077824,1
0.04007786,1
0.040077973,1
0.040078703,1
0.040079083,1
0.04008004,1
0.040080383,1
0.04008042,1
0.040080693,1
0.040080838,1
0.040081147,1
0.040081225,1
0.040081304,1
0.040081415,1
0.040081453,1
0.040081568,1
0.040081874,1
0.040082294,1
0.0400826,1
0.040082753,1
0.04008321,1
0.04008455,1
0.040084813,2
0.04008497,1
0.040085733,1
0.040086575,1
0.040086765,1
0.040087033,1
0.04008707,1
0.04008711,1
0.040087227,1
0.04008799,1
0.04008837,1
0.040090095,1
0.04009051,1
0.040090743,1
0.04009101,1
0.040091123,1
0.040091466,1
0.040091544,1
0.040092006,1
0.040092614,1
0.040093,1
0.040093303,1
0.04009376,1
0.040093876,1
0.040093917,1
0.040094487,2
0.040094983,2
0.040095214,1
0.040095787,1
0.040096093,1
0.04009613,1
0.040096704,1
0.04009701,1
0.040097278,1
0.040097393,1
0.04009789,1
0.040098004,1
0.04009812,1
0.040098235,1
0.040098544,2
0.040098693,1
0.040099073,1
0.04009923,1
0.040100336,1
0.040100377,1
0.04010053,1
0.04010091,1
0.04010122,1
0.040101293,1
0.040101487,1
0.04010175,1
0.040102135,1
0.040102705,1
0.04010313,1
0.0401042,1
0.04010531,1
0.040105537,1
0.040105574,1
0.040105805,1
0.040106267,1
0.04010657,1
0.0401068,1
0.040106993,1
0.040107485,1
0.04010772,2
0.04010783,1
0.04010791,1
0.040108178,1
0.040108327,2
0.040108405,1
0.04010898,1
0.040109098,1
0.04010932,1
0.040110625,1
0.040110778,1
0.040111125,2
0.04011162,1
0.040112004,1
0.040112615,1
0.040113,2
0.04011353,1
0.04011357,1
0.04011361,2
0.040114526,1
0.04011575,1
0.04011598,1
0.04011617,2
0.04011621,1
0.040116593,1
0.040116858,1
0.040116973,1
0.040117435,1
0.040117547,1
0.04011812,1
0.040118504,1
0.040119037,1
0.040119115,2
0.040119346,1
0.04011954,1
0.04012011,2
0.040120147,1
0.040120684,1
0.0401208,1
0.0401213,1
0.040121336,1
0.040121373,1
0.04012153,1
0.040121567,2
0.040121753,1
0.040122215,1
0.040122256,1
0.040122904,1
0.040123247,1
0.04012344,1
0.040124282,1
0.04012432,1
0.040124815,1
0.04012516,1
0.040126346,1
0.040126573,1
0.040126845,1
0.04012692,1
0.040128987,1
0.04012933,1
0.040129367,1
0.040129602,1
0.04012983,1
0.040129945,1
0.040130246,1
0.040130366,1
0.04013094,1
0.040131282,1
0.040131513,1
0.04013155,1
0.0401322,1
0.040132392,1
0.040132467,1
0.040132623,1
0.0401327,1
0.040132854,1
0.04013358,1
0.040134072,1
0.040134422,1
0.040134877,1
0.040135033,1
0.04013561,1
0.040135685,1
0.04013614,1
0.040136453,1
0.040136833,1
0.040137786,1
0.04013825,1
0.04013886,1
0.040139742,2
0.040140353,1
0.040141273,1
0.04014173,1
0.04014223,2
0.04014231,1
0.040142573,1
0.04014349,1
0.04014403,1
0.040144067,1
0.0401443,1
0.04014491,1
0.040144946,1
0.040145062,1
0.040145714,1
0.040146098,1
0.040146247,1
0.040146556,1
0.040146746,1
0.040146783,1
0.04014686,1
0.040147055,1
0.040147625,2
0.04014782,1
0.040147897,1
0.0401482,2
0.040148813,1
0.040148888,1
0.040149156,1
0.040149808,1
0.04015092,1
0.040151916,1
0.040152065,1
0.040152874,1
0.040152945,1
0.04015356,1
0.040153675,1
0.04015394,1
0.040154096,1
0.04015425,1
0.040155895,1
0.040155932,1
0.04015628,1
0.040156588,1
0.040156737,1
0.040157005,1
0.04015739,1
0.04015762,1
0.04015773,1
0.040158078,1
0.04015831,1
0.040158615,1
0.040159345,1
0.040159535,2
0.04016011,1
0.040160146,1
0.04016034,2
0.040160835,1
0.04016095,1
0.040161483,1
0.04016156,1
0.04016164,1
0.04016233,1
0.04016244,1
0.040162556,1
0.04016275,1
0.040162824,1
0.040162865,1
0.040163018,1
0.040163096,1
0.040163398,1
0.040163513,1
0.04016363,1
0.04016367,1
0.040163938,1
0.040164247,1
0.04016432,1
0.040164854,1
0.040164895,1
0.04016501,1
0.04016509,1
0.040165775,1
0.04016589,1
0.040166236,1
0.04016708,2
0.040167768,1
0.040168338,1
0.040168416,1
0.040168725,2
0.04016926,1
0.040169336,1
0.04016945,1
0.040169835,1
0.040170062,1
0.040170297,1
0.040170755,2
0.040171254,1
0.040171675,1
0.040171754,1
0.040172365,1
0.04017309,1
0.040173166,1
0.040173244,1
0.040173322,1
0.04017336,1
0.040173627,2
0.04017382,1
0.04017401,1
0.0401742,1
0.040174395,1
0.040174548,1
0.04017489,1
0.04017493,1
0.040175006,1
0.040175352,1
0.04017539,1
0.040175732,1
0.040176194,1
0.040176578,1
0.040176805,1
0.04017692,1
0.040177077,2
0.040177383,2
0.040177535,1
0.040177878,1
0.04017884,1
0.04017934,1
0.040179376,1
0.040179525,1
0.040179603,1
0.040179797,1
0.040179912,1
0.040180217,1
0.040180635,1
0.040181138,1
0.040181253,1
0.040181786,1
0.040182363,1
0.04018263,1
0.040182706,1
0.040183626,1
0.040183663,1
0.040184204,1
0.040184353,1
0.04018462,1
0.040184736,1
0.04018516,1
0.04018535,1
0.04018608,1
0.040186193,1
0.04018654,1
0.040186655,1
0.040187117,1
0.04018765,1
0.040188417,1
0.040188953,1
0.040189106,1
0.040190022,1
0.04019018,1
0.040190257,1
0.040190294,2
0.04019087,1
0.04019156,1
0.040192094,1
0.040192287,1
0.04019244,1
0.04019252,1
0.040192556,1
0.040193208,1
0.040193245,1
0.040193554,1
0.040193856,1
0.040194318,1
0.040194817,1
0.04019489,3
0.040194966,1
0.04019547,1
0.040196273,1
0.04019708,1
0.040197194,1
0.04019765,1
0.040197846,1
0.040198,1
0.040198114,2
0.040198687,1
0.040199954,1
0.040200032,1
0.040200144,1
0.04020045,1
0.040200528,1
0.04020072,1
0.04020095,1
0.040201027,1
0.04020137,1
0.0402021,1
0.040202253,2
0.040202327,1
0.04020275,1
0.04020294,1
0.0402031,1
0.040203825,1
0.040204056,1
0.040204242,1
0.040204477,1
0.04020463,1
0.04020524,1
0.040205512,1
0.04020555,2
0.040205587,1
0.040205702,1
0.040206816,1
0.040206853,1
0.040207274,1
0.04020781,1
0.040207848,1
0.04020808,1
0.040208194,1
0.040208925,1
0.040208966,1
0.040209036,1
0.040209536,2
0.04021042,2
0.04021115,1
0.040211264,1
0.040212605,1
0.04021276,1
0.040213022,1
0.040213063,1
0.04021345,1
0.04021364,1
0.04021406,3
0.0402146,1
0.04021502,1
0.040215403,1
0.04021544,1
0.04021548,1
0.040215746,1
0.04021594,1
0.04021613,1
0.04021617,1
0.04021663,1
0.040216785,1
0.040217437,1
0.04021759,1
0.040217664,1
0.04021778,1
0.04021801,1
0.040218584,1
0.040218852,1
0.04021897,1
0.040219203,1
0.040219814,1
0.04021993,1
0.040220696,1
0.04022238,1
0.04022246,1
0.040223,2
0.040223036,1
0.040223263,1
0.040223647,1
0.04022407,1
0.0402243,1
0.040224608,1
0.04022484,1
0.04022499,1
0.040225603,1
0.040225953,1
0.040226642,1
0.040227138,1
0.040227406,1
0.040227678,1
0.040227793,1
0.04022787,1
0.040228132,1
0.04022821,1
0.040228326,1
0.040228367,1
0.040228404,1
0.04022894,1
0.040230285,1
0.04023063,2
0.04023071,2
0.04023082,1
0.04023101,1
0.040231474,1
0.04023228,1
0.040233046,1
0.040233664,1
0.040233776,1
0.04023447,1
0.040234964,1
0.04023531,1
0.040235348,1
0.04023581,1
0.040236615,1
0.040237073,1
0.04023715,1
0.04023719,1
0.040237613,1
0.040237956,1
0.040238265,1
0.040239185,1
0.040239453,1
0.040239878,2
0.040240068,1
0.040240604,1
0.04024133,1
0.04024172,1
0.040242713,1
0.0402441,1
0.040244132,1
0.040244173,1
0.04024429,1
0.04024475,1
0.04024502,1
0.040245246,1
0.040245593,1
0.040245634,1
0.04024567,1
0.04024659,1
0.040247627,1
0.040247705,1
0.040248394,1
0.040248778,1
0.04024893,1
0.04024901,1
0.04025016,1
0.04025062,1
0.04025089,1
0.040251233,1
0.04025139,1
0.040251426,1
0.04025212,1
0.040252235,1
0.040252272,1
0.040252388,1
0.040252462,1
0.04025262,1
0.040252768,1
0.040253,1
0.040253114,1
0.040253155,1
0.0402535,1
0.040255226,1
0.040255494,1
0.040255725,1
0.040255915,1
0.04025634,1
0.0402573,1
0.040258795,1
0.040258873,1
0.040259298,1
0.040259447,1
0.040259488,1
0.04025968,1
0.040260367,1
0.040260755,1
0.04026118,1
0.040261216,1
0.040261827,1
0.040261984,1
0.04026225,1
0.0402626,1
0.040263288,1
0.040263593,1
0.040264595,1
0.040265054,1
0.040265974,1
0.0402669,1
0.040266972,1
0.040267088,1
0.040267356,1
0.040267702,1
0.04026786,1
0.040268473,1
0.040268783,1
0.04026893,1
0.040269047,1
0.040269967,1
0.040270198,1
0.040270735,1
0.04027097,1
0.040271197,1
0.040272195,1
0.04027239,1
0.040272694,1
0.040273003,1
0.040273197,1
0.040273234,1
0.04027339,1
0.040273543,1
0.040273577,1
0.04027365,1
0.040273808,1
0.04027419,1
0.040274654,1
0.040274728,1
0.04027492,1
0.040275652,1
0.04027573,1
0.040275924,1
0.04027692,1
0.04027757,1
0.0402778,1
0.040277995,1
0.040278036,1
0.040278226,1
0.04027861,1
0.04027926,1
0.040279336,1
0.04027949,1
0.040280297,1
0.04028107,1
0.040281374,1
0.04028149,1
0.04028306,1
0.040283408,1
0.04028395,1
0.040284254,1
0.04028472,1
0.040285565,1
0.04028568,1
0.04028591,1
0.040286135,1
0.040286176,1
0.040286675,1
0.040286943,1
0.04028706,1
0.040287405,1
0.040287826,1
0.04028852,1
0.04028856,1
0.040290017,1
0.04029025,1
0.040290326,1
0.040290367,1
0.040290825,1
0.04029094,1
0.040290978,1
0.040291093,1
0.040291324,1
0.04029136,1
0.04029186,1
0.040292896,1
0.040293127,1
0.04029317,1
0.0402934,1
0.040293664,1
0.040293705,1
0.040294014,1
0.04029413,1
0.04029451,1
0.04029455,1
0.04029482,1
0.04029509,1
0.04029582,1
0.040295895,1
0.040295936,1
0.040296473,1
0.04029705,1
0.040297203,1
0.040297434,1
0.04029751,1
0.04029774,1
0.04029801,1
0.040298242,1
0.040298816,1
0.04029901,1
0.040299315,1
0.04029974,1
0.040299855,1
0.040299892,1
0.040300127,2
0.040300198,1
0.04030043,1
0.040300585,1
0.040300816,1
0.04030112,1
0.0403017,1
0.040302314,1
0.040302392,1
0.04030243,1
0.040302467,1
0.040302932,1
0.040303197,1
0.04030362,1
0.040303737,1
0.040304195,1
0.040304426,1
0.040304467,1
0.040306117,2
0.04030723,1
0.04030796,2
0.04030858,1
0.040308617,1
0.040309347,1
0.040310115,1
0.040310346,1
0.04031054,1
0.040310998,1
0.040311113,1
0.04031115,1
0.040311307,1
0.04031231,1
0.040312387,1
0.040313765,1
0.040314075,1
0.04031423,1
0.040314496,1
0.040316455,1
0.040316492,1
0.040316533,1
0.040316764,1
0.0403168,1
0.04031738,1
0.040318076,1
0.04031842,1
0.04031911,1
0.040319223,1
0.040319648,1
0.040319994,1
0.040320184,1
0.040320802,1
0.040320918,1
0.040320955,1
0.040321533,1
0.04032292,1
0.040323146,1
0.04032326,1
0.0403238,1
0.04032484,1
0.040324878,1
0.040324993,1
0.0403258,1
0.040326186,1
0.040326223,1
0.04032634,1
0.04032676,1
0.040327184,2
0.04032765,1
0.04032834,1
0.040328454,1
0.040328953,1
0.04032926,1
0.04032972,1
0.04032976,1
0.04032984,1
0.040329877,1
0.040329956,1
0.04033026,1
0.040330723,1
0.040330797,1
0.04033126,1
0.040331494,1
0.04033199,1
0.040332723,1
0.040333107,1
0.040333144,1
0.04033338,1
0.040333606,1
0.040333644,1
0.04033372,1
0.04033407,1
0.040334262,1
0.04033434,1
0.040334914,2
0.040335223,2
0.04033526,1
0.04033553,1
0.040335566,1
0.040335912,1
0.040336147,1
0.040336724,1
0.04033676,1
0.0403368,1
0.04033703,2
0.040337335,1
0.040337373,1
0.040337875,1
0.040338222,1
0.0403393,1
0.040339336,1
0.040339567,1
0.040339682,1
0.04033972,1
0.040339798,1
0.040340066,1
0.040340185,2
0.040340763,1
0.0403408,1
0.040340956,1
0.040341027,1
0.040341184,1
0.040341336,1
0.04034161,1
0.040342417,1
0.04034249,1
0.04034318,1
0.040343456,1
0.040343724,1
0.040343765,1
